Start Time,End Time,Lang ID,Text
44317,45431,[GER],Du wirst es nie finden!
44317,45431,[ITA],Non la toccherai mai neanche con un dito!
44317,45431,[SPA],¡Nunca pondrás tus sucias manos en él!
48399,49457,[ENG],What's this? A transmitter...
48399,49457,[FRE],Qu'est-ce que c'est? Un émetteur...
48399,49457,[GER],Was ist das? Ein Sender ...
48399,49457,[ITA],Cos'è questo? Un trasmettitore...
48399,49457,[SPA],¿Qué es? Un transmisor...
49946,50907,[ENG],Who is responsible for this?
49946,50907,[FRE],Qui a fait ça?
49946,50907,[GER],Wer war das?
49946,50907,[ITA],Di chi è la responsabilità?
49946,50907,[SPA],¿Quién es el responsable de esto?
51408,51798,[ENG],I am...
51408,51798,[FRE],C'est moi...
51408,51798,[GER],Ich ...
51408,51798,[ITA],La mia...
51408,51798,[SPA],Soy yo...
52258,53316,[ENG],I planted it on him to keep track of|his movements.
52258,53316,[FRE],"Je l'avais mis là pour pouvoir suivre ses
mouvements."
52258,53316,[GER],"Den habe ich ihm eingesetzt, um seine
Bewegungen verfolgen zu können."
52258,53316,[ITA],"Gliel'ho messo addosso per rintracciare i
suoi spostamenti."
52258,53316,[SPA],"Se lo puse para saber en todo momento
su ubicación."
54125,54515,[ENG],Why?
54125,54515,[FRE],Et pourquoi?
54125,54515,[GER],Warum?
54125,54515,[ITA],Perché?
54125,54515,[SPA],¿Por qué?
54543,55364,[ENG],So the Cobras could ambush him.
54543,55364,[FRE],"Pour que les Cobras puissent lui tendre
une embuscade."
54543,55364,[GER],"Damit ihn die Cobras in einen Hinterhalt
locken konnten."
54543,55364,[ITA],Per fargli tendere un'imboscata dai Cobra.
54543,55364,[SPA],"Para que los Cobras pudieran tenderle una
emboscada."
55379,55992,[ENG],"If they knew where he was going to be,"
55379,55992,[FRE],"S'ils avaient su où Snake se trouvait,"
55379,55992,[GER],"Wenn sie seinen Aufenthaltsort gekannt
hätten,"
55379,55992,[ITA],"Se avessero saputo dove fosse diretto,"
55379,55992,[SPA],"Si hubieran sabido donde estaba él,"
55992,56939,[ENG],they wouldn't have gotten themselves|slaughtered.
55992,56939,[FRE],"les Cobras n'auraient sûrement pas été
tués."
55992,56939,[GER],wären sie ihm nie so zum Opfer gefallen.
55992,56939,[ITA],non sarebbero stati massacrati.
55992,56939,[SPA],ahora mismo no estarían muertos.
57483,58987,[ENG],"It pains me to do this, Boss,|but under the circumstances..."
57483,58987,[FRE],"Cela ne me fait pas plaisir, Boss, mais
dans ces circonstances..."
57483,58987,[GER],"Es schmerzt mich, Boss, aber unter diesen
Umständen ..."
57483,58987,[ITA],"Mi duole farlo, Boss, ma date le
circostanze..."
57483,58987,[SPA],"Me duele hacer esto Boss, pero en estas
circunstancias..."
59085,59934,[ENG],I'm afraid I must ask you to|show me some proof
59085,59934,[FRE],Je vais devoir te demander une preuve
59085,59934,[GER],"Muss ich Sie leider um einen Beweis
bitten,"
59085,59934,[ITA],"Ho paura di doverle chiedere di darmi la
prova"
59085,59934,[SPA],"No tengo más remedio que pedirte alguna
prueba"
59935,60534,[ENG],that you and he were not in collusion.
59935,60534,[FRE],"pour m'assurer que tu es bien de mon
côté."
59935,60534,[GER],"dass Sie beide nicht unter einer Decke
stecken."
59935,60534,[ITA],che voi due non avete un accordo segreto.
59935,60534,[SPA],"que demuestre que no estáis
compichados."
60534,60993,[ENG],"You don't trust me, is that it?"
60534,60993,[FRE],"Tu ne me fais pas confiance, c'est ça?"
60534,60993,[GER],"Sie trauen mir nicht, richtig?"
60534,60993,[ITA],"Non si fida di me, vero?"
60534,60993,[SPA],"No confias en mí, ¿es eso?"
60994,61398,[ENG],Not that...
60994,61398,[FRE],Ce n'est pas ça...
60994,61398,[GER],Das ist es nicht ...
60994,61398,[ITA],Non proprio...
60994,61398,[SPA],No pero...
61481,62498,[ENG],But he is your apprentice.
61481,62498,[FRE],"Mais après tout, c'est ton apprenti."
61481,62498,[GER],Aber er ist Ihr Schüler.
61481,62498,[ITA],Ma lui è il suo allievo.
61481,62498,[SPA],Pero él es tu aprendiz.
62540,63222,[ENG],What do you want me to do?
62540,63222,[FRE],Qu'est-ce que tu veux que je fasse?
62540,63222,[GER],Was soll ich tun?
62540,63222,[ITA],Cosa vuole che faccia?
62540,63222,[SPA],¿Qué quieres que haga?
63474,63891,[ENG],Let's see...
63474,63891,[FRE],Voyons voir...
63474,63891,[GER],Mal sehen ...
63474,63891,[ITA],Vediamo...
63474,63891,[SPA],A ver...
64950,65590,[ENG],...cut out his eyes!
64950,65590,[FRE],... arrache-lui les yeux!
64950,65590,[GER],Schneiden Sie seine Augen heraus!
64950,65590,[ITA],gli cavi gli occhi!
64950,65590,[SPA],¡arráncale los ojos!
66455,67360,[ENG],I don't like those blue eyes of his.
66455,67360,[FRE],Je n'ai jamais aimé ses yeux bleus.
66455,67360,[GER],"Ich kann seine blauen Augen nicht
ausstehen."
66455,67360,[ITA],Non mi piacciono i suoi occhi azzurri.
66455,67360,[SPA],No me gustan sus ojos azules.
67486,68544,[ENG],There is nothing more important|to a soldier than his eyes.
67486,68544,[FRE],"Rien n'est plus important pour un soldat
que ses yeux."
67486,68544,[GER],"Nichts ist für einen Soldaten so wichtig wie
seine Augen."
67486,68544,[ITA],"Per un soldato, niente è più importante dei
propri occhi."
67486,68544,[SPA],"Para un soldado, nada hay más importante
que sus ojos."
68559,69673,[ENG],You made him a soldier|...and now you will unmake him.
68559,69673,[FRE],"Tu as fait de lui un soldat... et maintenant,
détruis-le."
68559,69673,[GER],"Sie haben ihn zum Soldaten gemacht ...
jetzt machen Sie das rückgängig."
68559,69673,[ITA],"Lei ne ha fatto un soldato...e ora lo
distruggerà."
68559,69673,[SPA],"Tú le convertiste en soldado... y tú le
obligarás a dejar de serlo."
69687,70829,[ENG],Yes...it will make for a touching display.
69687,70829,[FRE],"Oui... ça va être un spectacle très
touchant."
69687,70829,[GER],Ja ... das wird rührend.
69687,70829,[ITA],Sì...sarà una scena commovente.
69687,70829,[SPA],Sí... será un gran espectáculo.
71220,71791,[ENG],He's all yours.
71220,71791,[FRE],Il est à toi.
71220,71791,[GER],Er gehört ganz Ihnen.
71220,71791,[ITA],È tutto suo.
71220,71791,[SPA],Es todo tuyo.
71833,72167,[ENG],Do it!
71833,72167,[FRE],"Vas-y, fais-le!"
71833,72167,[GER],Tun Sie's!
71833,72167,[ITA],Lo faccia!
71833,72167,[SPA],¡Hazlo!
73449,74702,[ENG],"Ruin him, just as he did the Cobras!"
73449,74702,[FRE],"Détruis-le, comme il a détruit les Cobras!"
73449,74702,[GER],"Ruinieren Sie ihn, so wie er die Cobras
erledigt hat!"
73449,74702,[ITA],"Lo rovini, proprio come lui ha rovinato i
Cobra!"
73449,74702,[SPA],"¡Acaba con él, como él hizo con los
Cobras!"
86670,87101,[ENG],Stop!
86670,87101,[FRE],Arrêtez!
86670,87101,[GER],Halt!
86670,87101,[ITA],Ferma!
86670,87101,[SPA],¡Para!
87590,88161,[ENG],"What is it, Tanya?"
87590,88161,[FRE],"Qu'est-ce qu'il y a, Tanya?"
87590,88161,[GER],"Was ist, Tanya?"
87590,88161,[ITA],"Che c'è, Tanya?"
87590,88161,[SPA],¿Qué te pasa Tanya?
88426,88941,[ENG],He's suffered enough!
88426,88941,[FRE],Il a assez souffert comme ça!
88426,88941,[GER],Er hat genug gelitten!
88426,88941,[ITA],Ha sofferto abbastanza!
88426,88941,[SPA],¡Ya ha sufrido bastante!
88969,89568,[ENG],"Well, well..."
88969,89568,[FRE],Voyez-vous ça...
88969,89568,[GER],"Nanu, nanu ..."
88969,89568,[ITA],"Bene, bene..."
88969,89568,[SPA],"Bien, bien..."
90070,90738,[ENG],Why are you protecting him?
90070,90738,[FRE],Pourquoi est-ce que tu le protèges?
90070,90738,[GER],Warum schützen Sie ihn?
90070,90738,[ITA],Come mai lo proteggi?
90070,90738,[SPA],¿Por qué le estás protegiendo?
92355,92828,[ENG],That smell...
92355,92828,[FRE],Ce parfum...
92355,92828,[GER],Dieser Duft ...
92355,92828,[ITA],Questo profumo...
92355,92828,[SPA],Ese olor...
94068,94485,[ENG],Tatyana!
94068,94485,[FRE],Tatyana!
94068,94485,[GER],Tatyana!
94068,94485,[ITA],Tatyana!
94068,94485,[SPA],¡Tatyana!
94598,95141,[ENG],You're the spy!
94598,95141,[FRE],C'est toi l'espion!
94598,95141,[GER],Sie sind die Spionin!
94598,95141,[ITA],Sei tu la spia!
94598,95141,[SPA],¡Tú eres la espía!
95197,95768,[ENG],What are you talking about?
95197,95768,[FRE],De quoi est-ce que vous parlez?
95197,95768,[GER],Wovon reden Sie?
95197,95768,[ITA],Ma di cosa parli?
95197,95768,[SPA],¿Qué estás diciendo?
97342,98024,[ENG],I know that smell...
97342,98024,[FRE],Je connais ce parfum...
97342,98024,[GER],Ich kenne diesen Duft ...
97342,98024,[ITA],Riconosco quel profumo...
97342,98024,[SPA],Reconozco ese perfume...
99028,99445,[ENG],Stop it!
99028,99445,[FRE],Arrêtez!
99028,99445,[GER],Stopp!
99028,99445,[ITA],Smettila!
99028,99445,[SPA],¡Dejame!
99460,100463,[ENG],"Taken a fancy to her, eh, Ocelot?"
99460,100463,[FRE],"Tu es tombé amoureux d'elle, hein,
Ocelot?"
99460,100463,[GER],"Na, gefällt sie dir, Ocelot?"
99460,100463,[ITA],"Ti sei invaghito di lei, eh, Ocelot?"
99460,100463,[SPA],"Te has enamorado de ella, ¿eh Ocelot?"
100783,101841,[ENG],"No, I have no interest in this woman."
100783,101841,[FRE],"Non, cette femme ne m'intéresse
absolument pas."
100783,101841,[GER],"Nein, diese Frau interessiert mich nicht."
100783,101841,[ITA],"No, questa donna non m'interessa."
100783,101841,[SPA],"No, no me interesa esta mujer."
102149,102803,[ENG],I want to test her.
102149,102803,[FRE],Je veux la tester.
102149,102803,[GER],Ich will sie nur auf die Probe stellen.
102149,102803,[ITA],Voglio metterla alla prova.
102149,102803,[SPA],La quiero poner a prueba.
104601,105283,[ENG],I'll let this be the judge.
104601,105283,[FRE],Ceci va permettre d'en juger.
104601,105283,[GER],Das hier möge das Urteil fällen.
104601,105283,[ITA],Questo farà da giudice.
104601,105283,[SPA],Dejaré que sea ésta quien juzgue.
105311,105770,[ENG],Do as you like.
105311,105770,[FRE],Fais comme il te plaira.
105311,105770,[GER],Sie gehört dir.
105311,105770,[ITA],Accomodati pure.
105311,105770,[SPA],Haz lo que quieras.
106969,107540,[ENG],Here we go!
106969,107540,[FRE],C'est parti.
106969,107540,[GER],Los!
106969,107540,[ITA],Si parte!
106969,107540,[SPA],¡Ahí va!
115621,116526,[ENG],There. Satisfied now?
115621,116526,[FRE],Voilà. Tu es satisfait maintenant?
115621,116526,[GER],So. Jetzt zufrieden?
115621,116526,[ITA],Può bastare così?
115621,116526,[SPA],Ya está. ¿Satisfecho?
117126,117864,[ENG],"Well, that was refreshing."
117126,117864,[FRE],"Eh bien, nous nous sommes bien amusé..."
117126,117864,[GER],"Nun, das war amüsant."
117126,117864,[ITA],"Be', è stato piacevole."
117126,117864,[SPA],"Sí, nos hemos divertido..."
118407,119061,[ENG],Come...we're going to my room!
118407,119061,[FRE],Venez... allons dans ma pièce!
118407,119061,[GER],Komm ... gehen wir in mein Zimmer!
118407,119061,[ITA],Venite...andiamo nella mia stanza!
118407,119061,[SPA],"venga, ¡vamos a mi habitación!"
124426,125470,[ENG],"So you survived the colonel's torture,|eh?"
124426,125470,[FRE],"Alors, tu as survécu aux tortures du
colonel, hein?"
124426,125470,[GER],"Du hast also die Folter des Oberst
überlebt, was?"
124426,125470,[ITA],"Così sei sopravvissuto alla tortura del
colonnello, eh?"
124426,125470,[SPA],"¿Así que has sobrevivido a las torturas
del coronel, eh?"
127310,128340,[ENG],Watching this has made me realize|something...
127310,128340,[FRE],"A te regarder, j'ai compris quelque chose..."
127310,128340,[GER],Ich habe dabei eines gelernt ...
127310,128340,[ITA],"Guardando, mi sono reso conto di una
cosa"
127310,128340,[SPA],Viendo esto me he dado cuenta de algo...
128856,129496,[ENG],...it's really not that bad.
128856,129496,[FRE],"... la torture, ce n'est pas si mal."
128856,129496,[GER],... so schlimm ist es gar nicht.
128856,129496,[ITA],...non è poi così tremenda.
128856,129496,[SPA],"la tortura, no es tan tremenda."
129957,130848,[ENG],It's the ultimate form of expression.
129957,130848,[FRE],C'est la forme ultime d'expression.
129957,130848,[GER],Es ist die ultimative Form des Ausdrucks.
129957,130848,[ITA],È la massima forma di espressione.
129957,130848,[SPA],Es el máxima forma de expresión.
133482,134373,[ENG],"You got lucky this time, Tatyana."
133482,134373,[FRE],"Cette fois, tu as eu de la chance, Tatyana!"
133482,134373,[GER],"Dieses Mal bist du noch davongekommen,
Tatyana!"
133482,134373,[ITA],"Questa volta ti è andata bene, Tatyana."
133482,134373,[SPA],"Esta vez has tenido suerte, Tatyana."
145073,145435,[ENG],Run!
145073,145435,[FRE],Cours!
145073,145435,[GER],Flieh!
145073,145435,[ITA],Corri!
145073,145435,[SPA],¡Corre!
150423,151607,[ENG],I've prepared an escape route for us.|Go out and head west.
150423,151607,[FRE],"J'ai préparé une issue de secours. Sors
d'ici en direction de l'ouest."
150423,151607,[GER],"Ich habe einen Fluchtweg für uns
vorbereitet. Flieh in Richtung Westen."
150423,151607,[ITA],"Ho preparato un percorso di fuga per noi.
Esci e dirigiti a ovest."
150423,151607,[SPA],"He preparado una forma de escapar. Sal
fuera y ve hacia el oeste."
151705,152680,[ENG],Pass underneath the connecting|passageway and go north.
151705,152680,[FRE],"Passe sous le couloir de connexion et
dirige-toi vers le nord."
151705,152680,[GER],"Geh durch den unterirdischen Korridor und
dann nach Norden."
151705,152680,[ITA],"Passa sotto il corridoio di collegamento e
vai a nord."
151705,152680,[SPA],"Pasa bajo el pasillo conector y dirígete al
norte."
152680,153293,[ENG],You'll find an open manhole there.
152680,153293,[FRE],"Tu vas alors trouver une bouche d'égout
ouverte."
152680,153293,[GER],Dort ist ein offener Schachtdeckel.
152680,153293,[ITA],Lì troverai una botola aperta.
152680,153293,[SPA],Allí encontrarás un agujero.
153293,153460,[ENG],You're...
153293,153460,[FRE],Tu es...
153293,153460,[GER],Du bist ...
153293,153460,[ITA],Ma tu...
153293,153460,[SPA],Eres...
153460,153780,[ENG],Quiet.
153460,153780,[FRE],Chut!
153460,153780,[GER],Still jetzt!
153460,153780,[ITA],Zitto.
153460,153780,[SPA],Calla.
154310,155076,[ENG],Go through the manhole down into|the sewers.
154310,155076,[FRE],"Passe par cette bouche et descends dans
les égouts."
154310,155076,[GER],"Steige durch den Schacht in die
Kanalisation hinab."
154310,155076,[ITA],"Dalla botola, calati nelle fogne."
154310,155076,[SPA],"Pasa por ese agujero y baja hasta el
alcantarillado."
155076,155911,[ENG],The door at the north end of the sewers|is unlocked -
155076,155911,[FRE],"La porte à l'extrémité nord des égouts
n'est pas verrouillée :"
155076,155911,[GER],"Der Ausgang am Nordende der Kanäle ist
unverschlossen -"
155076,155911,[ITA],"La porta all'estremità nord delle fogne è
aperta."
155076,155911,[SPA],"La puerta que hay al norte de las
alcantarillas está cerrada."
155912,156692,[ENG],you can use it to get outside the fortress.
155912,156692,[FRE],"tu pourras l'utiliser pour sortir de la
forteresse."
155912,156692,[GER],so gelangst du aus der Festung heraus.
155912,156692,[ITA],Puoi usarla per uscire dalla fortezza.
155912,156692,[SPA],"Desde esa puerta, podrás salir de la
fortaleza."
156720,157263,[ENG],I've got your equipment.
156720,157263,[FRE],J'ai ton équipement.
156720,157263,[GER],Ich habe deine Ausrüstung.
156720,157263,[ITA],Ho io il tuo equipaggiamento.
156720,157263,[SPA],Tengo tu equipamiento.
157319,157778,[ENG],We'll meet up later.
157319,157778,[FRE],On se verra plus tard.
157319,157778,[GER],Wir treffen uns später.
157319,157778,[ITA],Ci incontreremo più tardi.
157319,157778,[SPA],Nos vemos luego.
158545,158879,[ENG],EVA...
158545,158879,[FRE],EVA...
158545,158879,[GER],EVA ...
158545,158879,[ITA],EVA...
158545,158879,[SPA],EVA...
159019,159799,[ENG],But I can't get too close to your cell.
159019,159799,[FRE],"Mais je ne peux pas trop m'approcher de
ta cellule."
159019,159799,[GER],"Aber ich kann mich deiner Zelle nicht zu
sehr nähern."
159019,159799,[ITA],"Ma non posso avvicinarmi troppo alla tua
cella."
159019,159799,[SPA],"Pero no puedo acercarme mucho a tu
celda."
159855,160732,[ENG],You'll have to figure a way out of|there yourself...
159855,160732,[FRE],"Tu devras trouver un moyen pour
t'échapper tout seul d'ici..."
159855,160732,[GER],"Da musst du schon alleine
herauskommen ..."
159855,160732,[ITA],"Dovrai trovare da solo un modo per
uscire..."
159855,160732,[SPA],"Tienes que buscar una forma de salir de
ahí..."
162377,162836,[ENG],I'll be in touch.
162377,162836,[FRE],Je te contacte bientôt.
162377,162836,[GER],Ich melde mich.
162377,162836,[ITA],Resterò in contatto.
162377,162836,[SPA],Estaremos en contacto...
