Start Time,End Time,Lang ID,Text
54028,55212,[FRE],"Les navires transportant les missiles ont
continué leur route vers Cuba."
54028,55212,[ENG],Soviet transport ships carrying missiles|continued on course toward Cuba.
55240,56382,[SPA],"USA y URSS se preparaban para una
guerra nuclear en toda regla."
55240,56382,[ITA],"Le forze USA e URSS erano in allerta per
una guerra nucleare."
55240,56382,[GER],"US- und Sowjettruppen bereiteten sich auf
den totalen Nuklearkrieg vor."
55240,56382,[FRE],"Les forces américaines et soviétiques se
préparaient à une guerre nucléaire totale."
55240,56382,[ENG],U.S. and Soviet forces went on alert|for an all-out nuclear war.
56382,56939,[SPA],Las negociaciones frenéticas entre el
56382,56939,[ITA],"Il Consiglio di Sicurezza di Emergenza
ONU e alcuni canali"
56382,56939,[GER],"Über den eilig einberufenen
UN-Sicherheitsrat"
56382,56939,[FRE],Des négociations effrénées ont eu lieu
56382,56939,[ENG],Frantic negotiations were conducted
56939,57621,[SPA],"Consejo de Seguridad de Emergencia de la
ONU y"
56939,57621,[ITA],non ufficiali condussero negoziati convulsi
56939,57621,[GER],und inoffizielle Kanäle wurden hektische
56939,57621,[FRE],"lors d'une réunion d'urgence du Conseil de
sécurité de l'ONU"
56939,57621,[ENG],through the UN's Emergency Security|Council
57622,58736,[SPA],"otros organismos no oficiales, consiguieron
apaciguar el problema."
57622,58736,[ITA],"per porre fine alla minaccia pronta a
scattare."
57622,58736,[GER],"Verhandlungen mit dem Ziel geführt, das
hochempfindliche Patt zu entschärfen."
57622,58736,[FRE],"et de réunions non officielles pour sortir de
cette impasse diplomatique."
57622,58736,[ENG],and unofficial channels to end|the hair-trigger standoff.
58848,59488,[SPA],"Finalmente, el 28 de octubre,"
58848,59488,[ITA],"Alla fine, il 28 ottobre,"
58848,59488,[GER],"Endlich willigte die Sowjetunion am 28.
Oktober ein,"
58848,59488,[FRE],"Au final, le 28 octobre,"
58848,59488,[ENG],"Finally, on October 28,"
59489,60575,[SPA],"la Unión Soviética accedió a retirar sus
misiles de Cuba."
59489,60575,[ITA],"l'Unione Sovietica accettò di rimuovere i
missili da Cuba"
59489,60575,[GER],ihre Raketen aus Kuba abzuziehen.
59489,60575,[FRE],"l'Union soviétique a accepté de retirer ses
missiles de Cuba."
59489,60575,[ENG],the Soviet Union agreed to|remove its missiles from Cuba.
60604,61509,[SPA],"Y de esta forma evitó el holocausto
nuclear..."
60604,61509,[ITA],e il mondo evitò un olocausto nucleare...
60604,61509,[GER],"Und so entging die Welt einem nuklearen
Holocaust ..."
60604,61509,[FRE],"Et le monde a donc évité un holocauste
nucléaire."
60604,61509,[ENG],And so the world avoided|a nuclear holocaust...
61788,62651,[SPA],"Pero para conseguir que los soviéticos
retiraran sus misiles,"
61788,62651,[ITA],"Ma per indurre i sovietici a ritirare i loro
missili,"
61788,62651,[GER],"Doch um die Sowjets dazu zu bewegen,
ihre Raketen abzuziehen,"
61788,62651,[FRE],"Mais pour que les Soviétiques retirent
leurs missiles,"
61788,62651,[ENG],"But in order to get the Soviets|to pull their missiles out,"
62652,63097,[SPA],tuvimos que hacer un trato.
62652,63097,[ITA],dovemmo scendere a patti.
62652,63097,[GER],mussten wir einen Deal eingehen.
62652,63097,[FRE],nous avons conclu un marché.
62652,63097,[ENG],we had to make a deal.
63097,64462,[SPA],"¿Quieres decir que a cambio la USA tuvo
que retirar sus misiles IRB de Turquía?"
63097,64462,[ITA],"Il patto con cui gli USA avrebbero rimosso
i missili IRBM dalla Turchia?"
63097,64462,[GER],"Die Konzession, US-Mittelstrecken-raketen
aus der Türkei abzuziehen?"
63097,64462,[FRE],"Les Etats-Unis ont accepté de retirer leurs
missiles balistiques de Turquie?"
63097,64462,[ENG],You mean the one where the U.S. agreed|to remove its IRBMs from Turkey?
64505,64741,[SPA],No.
64505,64741,[ITA],No.
64505,64741,[GER],Nein.
64505,64741,[FRE],Non.
64505,64741,[ENG],No.
64769,65827,[SPA],"Los IRBM Jupiter desplegados en Turquía
estaban ya obsoletos"
64769,65827,[ITA],"I missili IRBM Jupiter piazzati in Turchia
erano obsoleti"
64769,65827,[GER],"Die Jupiter-Raketen in der Türkei waren
veraltet,"
64769,65827,[FRE],"Les missiles Jupiter déployés en Turquie
étaient désuets,"
64769,65827,[ENG],"The Jupiter IRBMs deployed in Turkey|were obsolete,"
65842,66413,[SPA],"y nos íbamos a deshacer de ellos de todas
las formas."
65842,66413,[ITA],e li avremmo disfatti comunque.
65842,66413,[GER],wir hätten sie ohnehin verschrottet.
65842,66413,[FRE],et nous avions prévu de les démanteler.
65842,66413,[ENG],and we were going to get rid|of them anyway. 
66413,67067,[SPA],No tenían ya ningún valor estratégico
66413,67067,[ITA],"Non avevano alcun valore strategico,"
66413,67067,[GER],Sie hatten weder für die USA noch für die
66413,67067,[FRE],"Ils n'avaient d'ailleurs plus aucune valeur
stratégique."
66413,67067,[ENG],They had no strategic value whatsoever
67068,67736,[SPA],ni para los americanos ni para los rusos.
67068,67736,[ITA],né per gli USA né per la Russia.
67068,67736,[GER],Russen irgendeine strategische Bedeutung.
67068,67736,[FRE],"ni pour les Américains, ni pour les Russes."
67068,67736,[ENG],to either the U.S. or the Russians.
67765,68656,[SPA],"El acuerdo de Turquía fue una treta, una
tapadera"
67765,68656,[ITA],"Il patto della Turchia fu un trucco,"
67765,68656,[GER],"Der Türkei-Deal war ein Trick - eine
Cover-Story,"
67765,68656,[FRE],"Ces missiles turques, c'était une histoire
donnée"
67765,68656,[ENG],The Turkey deal was a ruse -|a cover story that was fed
68656,69366,[SPA],"para las agencias de inteligencia de todo
el mundo."
68656,69366,[ITA],"una copertura da fregare agli altri servizi
segreti nel mondo."
68656,69366,[GER],"der Nachrichtendienste auf der ganzen
Welt an der Nase herumführte."
68656,69366,[FRE],"aux agences de renseignements
internationales pour brouiller les pistes."
68656,69366,[ENG],to the other intelligence agencies|around the world.
69367,70021,[SPA],¿Y qué pidieron exactamente los rusos?
69367,70021,[ITA],Allora i russi cosa volevano veramente?
69367,70021,[GER],Und was wollten die Russen tatsächlich?
69367,70021,[FRE],"Alors, qu'est-ce que les Soviétiques
voulaient vraiment ?"
69367,70021,[ENG],So what did the Russians really want?
70022,70328,[SPA],Sokolov.
70022,70328,[ITA],Sokolov.
70022,70328,[GER],Sokolov.
70022,70328,[FRE],Sokolov.
70022,70328,[ENG],Sokolov.
70537,71414,[SPA],Querían que les devolviéramos a Sokolov.
70537,71414,[ITA],Volevano che restituissimo Sokolov.
70537,71414,[GER],Sie wollten Sokolov zurückhaben.
70537,71414,[FRE],Ils voulaient qu'on leur rende Sokolov.
70537,71414,[ENG],They wanted us to return Sokolov.
71554,71818,[SPA],¿Quieres decir
71554,71818,[ITA],Quindi
71554,71818,[GER],"Soll das heißen,"
71554,71818,[FRE],Tu veux dire que
71554,71818,[ENG],You mean
71819,73003,[SPA],"que los rusos se fueron de Cuba a cambio
de recuperar a Sokolov?"
71819,73003,[ITA],"i sovietici si ritirarono da Cuba solo per
mettere mano a Sokolov?"
71819,73003,[GER],"die Sowjets gaben Kuba auf, nur um
Sokolov zu bekommen?"
71819,73003,[FRE],"les Soviétiques se sont retirés de Cuba
pour mettre la main sur Sokolov?"
71819,73003,[ENG],the Soviets pulled out of Cuba|just to get their hands on Sokolov?
73031,73351,[SPA],Así es.
73031,73351,[ITA],Proprio così.
73031,73351,[GER],Genau das!
73031,73351,[FRE],C'est tout à fait exact.
73031,73351,[ENG],That's right.
73519,74271,[SPA],¿... En qué demonios estaba trabajando?
73519,74271,[ITA],... Ma a che diavolo stava lavorando?
73519,74271,[GER],"... Woran zum Teufel hat er denn
gearbeitet?"
73519,74271,[FRE],... Mais sur quoi travaillait-il donc ?
73519,74271,[ENG],...What the hell was he working on?
74341,75093,[SPA],"Entonces, no teníamos ni idea."
